stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
44950,Heidelberg Rd/Chandler Hwy,-37.78272691,145.0252468,,,0,Level 0,
45,Northern Rd/Waiora Rd,-37.73060582,145.0607522,,,0,Level 0,
45015,Heidelberg Rd/Chandler Hwy,-37.7830864,145.0257255,,,0,Level 0,
45032,Frankston Power Centre SC/Cranbourne Rd,-38.1466034,145.1380402,,,0,Level 0,
45059,Arena Pde/Princes Hwy,-38.06463027,145.4256105,,,0,Level 0,
45061,Gap Rd/Wilsons Lane,-37.57730924,144.6935517,,,0,Level 0,
451,Kirkham Rd/Hammond Rd,-37.99795949,145.2090072,,,0,Level 0,
45121,Lowther Hall Grammar School/Leslie Rd,-37.75962773,144.9142912,,,0,Level 0,
45127,Penleigh & Essendon Grammar Junior School/Raleigh St,-37.75323074,144.9194649,,,0,Level 0,
4517,Garden Grove Dr/McKimmies Rd,-37.67734385,145.052502,,,0,Level 0,
4518,Indigo Way/McKimmies Rd,-37.67714217,145.0501148,,,0,Level 0,
4519,Bickley Ave/McKimmies Rd,-37.67578926,145.0380974,,,0,Level 0,
45194,Olinda Hall/Olinda-Monbulk Rd,-37.85422046,145.3697192,,,0,Level 0,
45196,Olinda Golf Course/Olinda-Monbulk Rd,-37.85499356,145.3734872,,,0,Level 0,
45197,Old Coonara Rd/Olinda-Monbulk Rd,-37.86793953,145.3777272,,,0,Level 0,
452,Rodeo Dr/Hammond Rd,-38.00646744,145.2072854,,,0,Level 0,
4520,Lalor East Primary School/McKimmies Rd ,-37.67540248,145.0343546,,,0,Level 0,
45200,Hacketts Rd/Olinda-Monbulk Rd,-37.87223254,145.3805776,,,0,Level 0,
45202,Hunter St/Olinda-Monbulk Rd,-37.87397352,145.3984803,,,0,Level 0,
45203,Hunter St/Olinda-Monbulk Rd,-37.87396941,145.3995036,,,0,Level 0,
45205,Hacketts Rd/Olinda-Monbulk Rd,-37.87295008,145.3809826,,,0,Level 0,
4521,207 The Boulevard,-37.676036,145.0323537,,,0,Level 0,
4522,Myrtle St/The Boulevard,-37.67687782,145.029338,,,0,Level 0,
45228,Olinda Hall/Olinda-Monbulk Rd,-37.85429474,145.3698767,,,0,Level 0,
45229,Old Rd/Olinda-Monbulk Rd,-37.86772127,145.3775842,,,0,Level 0,
4523,Boronia St/The Boulevard,-37.67754206,145.0264858,,,0,Level 0,
45230,Chalet Rd/Olinda-Monbulk Rd,-37.85547028,145.3734199,,,0,Level 0,
4524,Acacia St/The Boulevard,-37.67816404,145.0238047,,,0,Level 0,
4525,Belah St/The Boulevard,-37.67878615,145.0211349,,,0,Level 0,
4526,Wilgah St/The Boulevard,-37.67899396,145.0190204,,,0,Level 0,
4528,Montgomery St/Mt Alexander Rd,-37.7705958,144.9260737,,,0,Level 0,
4529,Stuart St/Ormond Rd,-37.77300471,144.9308428,,,0,Level 0,
453,Rhur St/Hammond Rd,-38.00933315,145.2066916,,,0,Level 0,
4530,Manica St/Brunswick Rd,-37.77463866,144.9397437,,,0,Level 0,
4531,Guthrie St/Brunswick Rd,-37.77494649,144.9424032,,,0,Level 0,
4532,Fleming St/Brunswick Rd,-37.77524971,144.9448017,,,0,Level 0,
4533,Grantham St/Brunswick Rd,-37.77571697,144.9483424,,,0,Level 0,
4534,McVean St/Brunswick Rd,-37.77596562,144.9507198,,,0,Level 0,
4535,Gray St/Brunswick Rd,-37.77616479,144.9523265,,,0,Level 0,
4536,Dollman St/Brunswick Rd,-37.77645742,144.9546459,,,0,Level 0,
4537,Watson St/Brunswick Rd,-37.77679587,144.9575318,,,0,Level 0,
4538,Sydney Rd/Brunswick Rd,-37.77709623,144.9597829,,,0,Level 0,
4539,Ewing St/Brunswick Rd,-37.77789874,144.9665845,,,0,Level 0,
4540,Lygon St/Brunswick Rd,-37.77831366,144.9702632,,,0,Level 0,
4541,Park St/Amess St,-37.77962447,144.9746896,,,0,Level 0,
4542,Rathdowne St/Richardson St,-37.78472284,144.9729834,,,0,Level 0,
45425,Governor Rd/Burdekin Bvd,-38.01172325,145.1321639,,,0,Level 0,
45426,Bate Dr/Governor Rd,-38.00911087,145.1186649,,,0,Level 0,
45427,Industrial Dr/Boundary Rd,-38.00499708,145.1043628,,,0,Level 0,
45428,McDonald St/Treeby Bvd,-38.00108196,145.1024365,,,0,Level 0,
45429,Treeby Bvd/Arwon St,-38.00324571,145.1013785,,,0,Level 0,
4543,Canning St/Richardson St,-37.78497963,144.9753382,,,0,Level 0,
45430,Black Knight St/Hall Mark Rd,-38.00173509,145.09824,,,0,Level 0,
45431,Edward St/McDonald St,-38.00154621,145.0960355,,,0,Level 0,
45432,Ben Kavanagh Reserve/McDonald St,-38.00298865,145.0916249,,,0,Level 0,
45434,Ben Kavanagh Reserve/McDonald St,-38.0026962,145.0919286,,,0,Level 0,
45435,Manikato Ave/McDonald St,-38.00140743,145.0963694,,,0,Level 0,
45436,Treeby Bvd/McDonald St,-38.00098269,145.1013116,,,0,Level 0,
45437,Industrial Dr/Boundary Rd,-38.00385802,145.1046997,,,0,Level 0,
45438,Bate Dr/Governor Rd,-38.00891605,145.1183168,,,0,Level 0,
45439,Governor Rd/Burdekin Bvd,-38.01143788,145.1323533,,,0,Level 0,
4544,Rae St/Reid St,-37.78546707,144.9795831,,,0,Level 0,
45443,Hamilton St/Grange Rd,-37.78057352,145.0247364,,,0,Level 0,
45444,Heidelberg Rd/Grange Rd,-37.78156242,145.0251302,,,0,Level 0,
45445,Stanton Cres/Thomson Dr,-37.73133197,145.0693002,,,0,Level 0,
45446,Stanton Cres/Thomson Dr,-37.73097461,145.069491,,,0,Level 0,
45447,Cardinal Ct/Tootal Rd,-37.97212363,145.1218523,,,0,Level 0,
45448,McClure Rd/Tootal Rd,-37.96815014,145.1247197,,,0,Level 0,
45449,Tootal Rd/Heatherton Rd,-37.95980502,145.1314995,,,0,Level 0,
4545,St Georges Rd/Reid St,-37.78564939,144.9812814,,,0,Level 0,
45450,Clarke Rd/Heatherton Rd,-37.96073734,145.1391476,,,0,Level 0,
45451,Red Hill Rd/Heatherton Rd,-37.96189334,145.1484407,,,0,Level 0,
45452,Spring Rd/Heatherton Rd,-37.96193282,145.1480868,,,0,Level 0,
45453,Clarke Rd/Heatherton Rd,-37.96076113,145.138373,,,0,Level 0,
45454,Tootal Rd/Heatherton Rd,-37.95998304,145.1319275,,,0,Level 0,
45455,McClure Rd/Tootal Rd,-37.96845624,145.1247005,,,0,Level 0,
45456,Cardinal Ct/Tootal Rd,-37.97209014,145.1220125,,,0,Level 0,
45457,Allan St/Cheltenham Rd ,-37.98988995,145.2040224,,,0,Level 0,
45458,Leslie St/Cheltenham Rd,-37.99113491,145.1982188,,,0,Level 0,
45459,Bennet St/Cheltenham Rd ,-37.99052838,145.199805,,,0,Level 0,
4546,Sunbury Sec Col/Racecourse Rd,-37.57402746,144.7283106,,,0,Level 0,
45461,Little Brighton Reserve/Union St,-37.90892996,145.0183854,,,0,Level 0,
45468,Oak Grange Ret Village/Union St,-37.90881228,145.0183544,,,0,Level 0,
4547,Blind Creek/Racecourse Rd,-37.57209185,144.7302829,,,0,Level 0,
45470,Southern Cross Station/Collins St,-37.81944583,144.9532212,,,0,Level 1,
45471,Southern Cross Station/Collins St,-37.81917877,144.9534104,,,0,Level 1,
45475,Royal Talbot Rehab Centre/Yarra Bvd,-37.79024693,145.0233433,,,0,Level 0,
4548,Isaacs Cl/Menzies Dr,-37.56948231,144.7295469,,,0,Level 0,
4549,Darling Ct/Menzies Dr,-37.56714087,144.7282255,,,0,Level 0,
4550,Kismet Park PS/McEwen Dr,-37.56487138,144.72877,,,0,Level 0,
4551,Curtin Dr/McEwen Dr,-37.56265266,144.729143,,,0,Level 0,
45514,Watergardens Station/Watergardens Circuit Rd,-37.70107338,144.7745904,,,0,Level 0,
4552,Holloway Cl/McEwen Dr,-37.56202446,144.7260036,,,0,Level 0,
45538,Dandenong Station/Foster St,-37.98957674,145.2094844,,,0,Level 0,
4554,Ervine Cl/Elizabeth Dr,-37.56526081,144.7246599,,,0,Level 0,
45544,Wyuna Rd/Eltham-Yarra Glen Rd,-37.70229156,145.2113038,,,0,Level 0,
45545,Wyuna Rd/Eltham-Yarra Glen Rd,-37.70177964,145.2126092,,,0,Level 0,
45546,Wattleview Rd/Bridgewater Rd,-37.61671934,144.9266523,,,0,Level 0,
45548,Elpara Way/Ormond Rd,-38.04810674,145.26831,,,0,Level 0,
45549,Strong Dr/Warana Dr,-38.03148393,145.2728715,,,0,Level 0,
4555,Menzies Dr/Elizabeth Dr,-37.56697378,144.7246983,,,0,Level 0,
45550,Strong Dr/Warana Dr,-38.03163175,145.2731187,,,0,Level 0,
45551,Lucas Ct/Lake View Dr,-38.04531121,145.290962,,,0,Level 0,
45552,Pike Cl/Lake View Dr,-38.04219876,145.288254,,,0,Level 0,
45557,Carly Cl/Lake View Dr,-38.03814501,145.2877444,,,0,Level 0,
45559,Pike Cl/Lake View Dr,-38.04226481,145.2884575,,,0,Level 0,
4556,Riddell Rd/Elizabeth Dr,-37.56987036,144.722561,,,0,Level 0,
45560,Lucas Ct/Lake View Dr,-38.0454328,145.2912669,,,0,Level 0,
45561,Archers Field Dr/Bradford Dr,-38.10944216,145.3048432,,,0,Level 0,
45562,Broad Oak Dr/Bradford Dr,-38.10904503,145.3016817,,,0,Level 0,
45563,Avalon Cres/Broad Oak Dr,-38.10576089,145.3014156,,,0,Level 0,
45564,Cranbourne East Secondary College/Broad Oak Dr,-38.10392755,145.3017659,,,0,Level 0,
45565,Fetlock Lane/Foxwood Dr,-38.10180571,145.2983709,,,0,Level 0,
45567,Lynbrook Station/Paterson Dr,-38.05734912,145.2510187,,,0,Level 0,
45568,Barkly St/Camms Rd,-38.09852865,145.2874308,,,0,Level 0,
4557,Davies Ct/Elizabeth Dr,-37.57050713,144.7210018,,,0,Level 0,
45570,Lynbrook Bvd/Paterson Dr,-38.05417482,145.2520858,,,0,Level 0,
45571,Gatehouse Pde/Foxwood Dr,-38.1016128,145.2987403,,,0,Level 0,
45572,Cranbourne East Secondary College/Broad Oak Dr,-38.10402978,145.3019803,,,0,Level 0,
45573,Avalon Cres/Broad Oak Dr,-38.10586296,145.3016185,,,0,Level 0,
45574,Broad Oak Dr/Bradford Dr,-38.10904854,145.3025484,,,0,Level 0,
45577,Scotsdale Dr/Rochester Pde,-38.10088913,145.2948226,,,0,Level 0,
45578,Foxwood Dr/Scotsdale Dr,-38.10246229,145.2964169,,,0,Level 0,
4558,Gilchrist Cres/Elizabeth Dr,-37.57154901,144.7184905,,,0,Level 0,
45583,Emily Cl/Leigh Dr,-38.06050777,145.4975876,,,0,Level 0,
45584,Ben Dr/Leigh Dr,-38.06046743,145.5021933,,,0,Level 0,
45586,Caspian Chase/Leigh Dr,-38.05996283,145.5050304,,,0,Level 0,
45587,Volta Lane/Windermere Bvd,-38.06098953,145.5078135,,,0,Level 0,
45588,Pacific Prom/Windermere Bvd,-38.06307516,145.5074064,,,0,Level 0,
45589,Army Rd/Princes Hwy,-38.06877339,145.4963014,,,0,Level 0,
4559,Reservoir Rd/Elizabeth Dr,-37.57275624,144.7161439,,,0,Level 0,
45592,Lavender Ave/Livingstone Bvd,-38.07966541,145.4612247,,,0,Level 0,
45593,Bligh Bvd/Livingstone Bvd,-38.07893763,145.4655268,,,0,Level 0,
45596,Ahern Rd/Ash Cres,-38.05901604,145.4873827,,,0,Level 0,
45597,Eagle Dr/Ahern Rd,-38.06090481,145.485691,,,0,Level 0,
45598,Kambrya College/Bemersyde Dr,-38.05465392,145.3474911,,,0,Level 0,
45600,Mikkell Ct/Atkins Rd,-38.06887621,145.48816,,,0,Level 0,
45601,Mikkell Ct/Atkins Rd,-38.06883145,145.4881837,,,0,Level 0,
45602,Milk Bar/Irving Rd,-38.06737055,145.4846116,,,0,Level 0,
45603,Meadowvale Ret Village/Eagle Dr,-38.06856282,145.4806313,,,0,Level 0,
45604,Argyle Ct/Eagle Dr,-38.06494868,145.4785175,,,0,Level 0,
45605,Union Ave/Eagle Dr,-38.06171876,145.4838163,,,0,Level 0,
45606,Eagle Dr/Ahern Rd,-38.06077868,145.4856936,,,0,Level 0,
45608,Luca Pl/Ash Cres,-38.05928905,145.4882889,,,0,Level 0,
45609,St Patricks Primary School/The Avenue ,-38.07001591,145.475232,,,0,Level 0,
4561,Elizabeth Dr/Heysen Dr,-37.57689056,144.7104581,,,0,Level 0,
45610,St Francis Xavier College/Beaconsfield Ave,-38.05158526,145.3736472,,,0,Level 0,
45611,Cardinia Road Station/The Parkway,-38.07037385,145.4373089,,,0,Level 0,
45612,Britton Dr/Shearwater Dr,-38.06870201,145.443751,,,0,Level 0,
45613,Britton Dr/Shearwater Dr,-38.06876266,145.4435673,,,0,Level 0,
45614,Cardinia Road Station/The Parkway,-38.07042587,145.4378322,,,0,Level 0,
45615,St Francis Xavier College/Beaconsfield Ave,-38.0515576,145.3736022,,,0,Level 0,
45617,Pakenham Regional Tennis Centre/Webster Way,-38.08623921,145.4865139,,,0,Level 0,
45618,Sandalwood Dr/Webster Way,-38.08738668,145.4804584,,,0,Level 0,
45619,Sandalwood Rd/Webster Way,-38.08730589,145.4804828,,,0,Level 0,
4562,Dundas Ave/Heysen Dr,-37.57519802,144.7082228,,,0,Level 0,
45620,Pakenham Regional Tennis Centre/Webster Way,-38.08623877,145.4864797,,,0,Level 0,
45622,Pakenham Rec Res/John St,-38.07414031,145.4847455,,,0,Level 0,
45626,The Circuit Park/Eventide Rise ,-38.0629433,145.4464719,,,0,Level 0,
45628,Parman Ave/Balmoral Way,-38.06225774,145.473934,,,0,Level 0,
45629,Settlers Hill Rise Rise/Balmoral Way,-38.06371214,145.4748955,,,0,Level 0,
4563,Herbert Cres/Melba Ave,-37.57432544,144.7055209,,,0,Level 0,
45630,McCaffery Rise/Balmoral Way,-38.06554628,145.4766471,,,0,Level 0,
45633,Pakenham Rec Reserve/John St,-38.07338615,145.4849662,,,0,Level 0,
45635,Lynbrook Village SC/Lynbrook Bvd,-38.051522,145.2554995,,,0,Level 0,
45636,Oaktree Dr/Pound Rd,-38.0278764,145.2659496,,,0,Level 0,
45637,Village Dr/Pound Rd,-38.028155,145.2658975,,,0,Level 0,
45638,Horizon Bvd/Hallam Rd,-38.04506535,145.2655669,,,0,Level 0,
45639,Hallam Rd/Ormond Rd,-38.04770167,145.2665076,,,0,Level 0,
4564,Heysen Drive Reserve/Melba Ave,-37.5740248,144.702575,,,0,Level 0,
45640,Amber Dr/Ormond Rd,-38.04843682,145.2717552,,,0,Level 0,
45647,Mercy Health Aged Care/William St,-37.77617992,144.9397576,,,0,Level 0,
45648,Auckland Lane/Cade Way,-37.77814964,144.9390217,,,0,Level 0,
45649,Parkville Ave/Garrard St,-37.77916312,144.9413211,,,0,Level 0,
4565,Martens Ct/Melba Ave,-37.57287706,144.6996325,,,0,Level 0,
45650,Royal Melb Hosp Royal Park/Poplar Rd,-37.77904143,144.9467404,,,0,Level 0,
45651,Royal Park Station/Poplar Rd,-37.78065404,144.9508514,,,0,Level 0,
45652,Melbourne Zoo/Poplar Rd,-37.78330862,144.954775,,,0,Level 0,
45653,Princes Park/Royal Pde,-37.78526663,144.9595923,,,0,Level 0,
45654,Royal Melbourne Hospital/Royal Pde,-37.79774049,144.9576024,,,0,Level 0,
45655,Princes Park/Royal Pde,-37.78497874,144.9591006,,,0,Level 0,
45656,Melbourne Zoo/Poplar Rd,-37.78357299,144.9549494,,,0,Level 0,
45657,Royal Park Station/Poplar Rd,-37.78061525,144.9506936,,,0,Level 0,
45658,Royal Melb Hosp Royal Park/Poplar Rd,-37.77909251,144.9465687,,,0,Level 0,
45659,Parkville Ave/Garrard St,-37.77894762,144.9408503,,,0,Level 0,
4566,McGeorge Ct/Melba Ave,-37.57209347,144.6968828,,,0,Level 0,
45660,Auckland Lane/Cade Way,-37.77841562,144.9392868,,,0,Level 0,
45661,Mercy Health Aged Care/William St,-37.77616952,144.9396784,,,0,Level 0,
45662,Brunswick Rd/Gibson Ave,-37.77472484,144.9390033,,,0,Level 0,
45663,Cunneen Cres/Vivienne Way,-38.05492306,145.3499696,,,0,Level 0,
45664,Streeton Way Reserve/Streeton Way,-38.05636946,145.3522166,,,0,Level 0,
45665,McCubbin Way/Streeton Way,-38.05690351,145.3556011,,,0,Level 0,
45666,Eden Rise Village SC/Cresthaven Bvd,-38.06329521,145.3391012,,,0,Level 0,
45667,Meadowlands Way/Ridgemont Dr,-38.06809524,145.3388672,,,0,Level 0,
45668,Meadowlands Way/Skyline Way,-38.06948425,145.3415033,,,0,Level 0,
45669,Inkerman St/Wurundjeri Bvd,-38.07181396,145.3456686,,,0,Level 0,
4567,Wilsons Lane/Melba Ave,-37.57271751,144.6946897,,,0,Level 0,
45670,Wurundjeri Bvd/Bridgewater Bvd,-38.07179532,145.3507534,,,0,Level 0,
45671,Irving Cl/Bridgewater Bvd,-38.06803119,145.3503135,,,0,Level 0,
45672,Ambrose Ct/Jembecca Dr,-38.0646102,145.3518494,,,0,Level 0,
45673,Thornley Dr/Riviera Dr,-38.0605387,145.3506984,,,0,Level 0,
45674,Landra Ct/Riviera Dr,-38.05857575,145.3533867,,,0,Level 0,
45675,Marisa Cres/Riviera Dr,-38.05812204,145.3538072,,,0,Level 0,
45676,Thornley Dr/Riviera Dr,-38.05995241,145.3513042,,,0,Level 0,
45677,Ambrose Ct/Jembecca Dr,-38.06396848,145.3517156,,,0,Level 0,
45678,Kirrabilli Pde/Wurundjeri Bvd,-38.07198397,145.3494267,,,0,Level 0,
45679,Viewgrand Dr/Wurundjeri Bvd,-38.07168659,145.3443035,,,0,Level 0,
45680,Meadowlands Way/Skyline Way,-38.06941057,145.341391,,,0,Level 0,
45681,Cedarwood Crst/Ridgemont Dr,-38.06797715,145.3388015,,,0,Level 0,
45682,Beaconsfield East Terminus/Stirling Cct,-38.05864078,145.3846951,,,0,Level 0,
45683,Blue Gum Caravan Park/Brunt Rd,-38.05790693,145.3890082,,,0,Level 0,
45684,Beaconsfield Community Complex/Oneil Rd,-38.05267927,145.3797773,,,0,Level 0,
45685,Beaconhill Dr/Oneil Rd,-38.04966006,145.3817243,,,0,Level 0,
45686,Crestview Dr/Timberside Dr,-38.04522106,145.3800443,,,0,Level 0,
45687,Hillview Ct/Timberside Dr,-38.04503258,145.3768349,,,0,Level 0,
45688,Manor Way/Fieldstone Bvd,-38.04189363,145.3727221,,,0,Level 0,
45689,Sanctuary Way/Fieldstone Bvd,-38.04162308,145.3694577,,,0,Level 0,
45690,Funston St/Manuka Rd,-38.03807403,145.3617994,,,0,Level 0,
45691,Manuka Rd/Brisbane St,-38.0356502,145.3637677,,,0,Level 0,
45692,Sandgate Pl/Brisbane St,-38.03232595,145.3586803,,,0,Level 0,
45693,Church St/Brisbane St,-38.03108298,145.3567939,,,0,Level 0,
45694,Pioneers Park/Brisbane St,-38.02789814,145.3494596,,,0,Level 0,
45695,Sanctuary Way/Fieldstone Bvd,-38.0413939,145.3691779,,,0,Level 0,
45696,Manor Way/Fieldstone Bvd,-38.04200505,145.372959,,,0,Level 0,
45697,Patrick Pl/Timberside Dr,-38.04506925,145.3768796,,,0,Level 0,
45698,Crestview Dr/Timberside Dr,-38.04514835,145.3800003,,,0,Level 0,
45699,Beaconhill Dr/O'Neil Rd,-38.04966053,145.3817585,,,0,Level 0,
4570,St Georges Rd/Scotchmer St,-37.78340745,144.9845558,,,0,Level 0,
45700,Beaconsfield Community Complex/O'Neil Rd,-38.05269713,145.3797655,,,0,Level 0,
45701,Blue Gum Caravan Park/Brunt Rd,-38.05779184,145.3891589,,,0,Level 0,
45703,Eastbourne Way/The Promenade,-38.06639534,145.3081513,,,0,Level 0,
45704,Dorchester Dr/The Promenade,-38.06905889,145.3103812,,,0,Level 0,
45705,Ashmore Ave/Glasscocks Rd,-38.07163885,145.3130691,,,0,Level 0,
45708,Maple Leaf Ave/The Promenade,-38.06143214,145.3108188,,,0,Level 0,
45709,Eastern Park Sq/The Boulevard,-38.05773354,145.3136962,,,0,Level 0,
4571,Fitzroy High School/Michael St,-37.78493266,144.988375,,,0,Level 0,
45710,Greaves Rd/Wood Rd,-38.05649226,145.3144883,,,0,Level 0,
45711,Ashfield Dr/Centre Rd,-38.0505582,145.3375998,,,0,Level 0,
45712,Bellevue Dr/Centre Rd,-38.04986342,145.3318148,,,0,Level 0,
45713,Knox St/Centre Rd,-38.04929284,145.327178,,,0,Level 0,
45714,Heritage College/Centre Rd,-38.04972608,145.3146093,,,0,Level 0,
45715,Applewood Pl/Wood Rd,-38.05135146,145.3142074,,,0,Level 0,
45716,Greaves Rd/Wood Rd,-38.05653926,145.314624,,,0,Level 0,
45717,Eastern Park Sq/The Boulevard,-38.05775107,145.3136616,,,0,Level 0,
45718,Almer Ave/The Promenade,-38.0603835,145.311219,,,0,Level 0,
4572,Park Pde/Michael St,-37.7867189,144.9895416,,,0,Level 0,
45721,Merrowland Ave/Glasscocks Rd,-38.0716482,145.3118378,,,0,Level 0,
45722,Dorchester Dr/The Promenade,-38.06966494,145.3105382,,,0,Level 0,
45723,Arlington Pl/The Promenade,-38.06627445,145.3078919,,,0,Level 0,
45724,Roxby Ct/Hagen Dr,-38.01800998,145.3333461,,,0,Level 0,
45725,Bellbird Park/Bluebird Dr,-38.01611799,145.3352912,,,0,Level 0,
45726,Sittella Dr/Whistler Dr,-38.01351919,145.3350539,,,0,Level 0,
45727,Bullfinch Way/Whistler Dr,-38.01255046,145.3302917,,,0,Level 0,
45728,Parkhill Plaza/Parkhill Dr,-38.0149238,145.3235514,,,0,Level 0,
45729,Bullfinch Way/Whistler Dr,-38.01259583,145.3303135,,,0,Level 0,
4573,Queens Pde/Michael St,-37.788278,144.9906009,,,0,Level 0,
45730,Sittella Dr/Whistler Dr,-38.01365804,145.3353127,,,0,Level 0,
45731,Bellbird Park/Bluebird Dr,-38.01610256,145.3354739,,,0,Level 0,
45732,Roxby Ct/Hagen Dr,-38.01802767,145.3333229,,,0,Level 0,
45733,Yaldara Dr/Telford Dr,-38.01935997,145.3319485,,,0,Level 0,
45734,Telford Drive Reserve/Telford Dr,-38.01908341,145.3296081,,,0,Level 0,
45735,Bayliss Ct/Telford Dr,-38.02179891,145.3285439,,,0,Level 0,
45736,Avebury Dr/Telford Dr,-38.02360852,145.3315901,,,0,Level 0,
45737,Kuranda Cres/Avebury Dr,-38.0227425,145.3340705,,,0,Level 0,
45738,Grenville Ct/Avebury Dr,-38.02368665,145.3332858,,,0,Level 0,
45739,Clyde Rd/Moondarra Dr,-38.06834509,145.3348718,,,0,Level 0,
4574,Broadmeadows Leisure Centre/Pearcedale Pde,-37.68158045,144.9160484,,,0,Level 0,
45740,Lia Amie Pl/Marsh Gr,-38.06706586,145.3329972,,,0,Level 0,
45741,Ganaway Dr/Marsh Gr,-38.06394496,145.3340711,,,0,Level 0,
45742,Moondarra Dr/Marsh Gr,-38.06139344,145.3333539,,,0,Level 0,
45743,Lena Ct/Bemersyde Dr,-38.05891227,145.3446256,,,0,Level 0,
45744,Marlesford Crst/Bermersyde Dr,-38.05770851,145.3468183,,,0,Level 0,
45745,Bryn Mawr Bvd/Fairholme Bvd,-38.04411123,145.3591579,,,0,Level 0,
45746,Piermont Dr/Fairholme Bvd,-38.04418807,145.3562731,,,0,Level 0,
45747,John Fisher Dr/Fairholme Bvd,-38.04341941,145.3522221,,,0,Level 0,
45748,John Fisher Dr/Melville Park Dr,-38.04102402,145.3497803,,,0,Level 0,
45749,Grantham Cres/Melville Park Dr,-38.04051957,145.3465896,,,0,Level 0,
4575,Broadmeadows Town Park/Pearcedale Pde,-37.67899493,144.9181391,,,0,Level 0,
45750,Grantham Cres/Melville Park Dr,-38.04071261,145.3468587,,,0,Level 0,
45751,Fairholme Bvd/Melville Park Dr,-38.04105217,145.3498594,,,0,Level 0,
45752,Astrid Ct/Fairholme Bvd,-38.04341941,145.3522221,,,0,Level 0,
45753,Piermont Dr/Fairholme Bvd,-38.04420609,145.3562727,,,0,Level 0,
45754,Bryn Mawr Bvd/Fairholme Bvd,-38.04400248,145.3591147,,,0,Level 0,
45755,Barton Mews/Chirnside Rd,-38.05385772,145.3549741,,,0,Level 0,
45756,Strathavan Dr/Chirnside Rd,-38.05233738,145.352592,,,0,Level 0,
45757,Bermersyde Dr/Chirnside Rd,-38.05193098,145.3493188,,,0,Level 0,
45758,Thornley Dr/Bermersyde Dr,-38.05796737,145.3466415,,,0,Level 0,
45759,Lena Ct/Bermersyde Dr,-38.05893497,145.3443174,,,0,Level 0,
4576,Pascoe Vale Rd/Coleraine St,-37.67774244,144.921723,,,0,Level 0,
45760,Riverglen Rd/Marsh Grove Gr,-38.06136641,145.3333545,,,0,Level 0,
45761,Ganaway Dr/Marsh Gr,-38.06385648,145.3341871,,,0,Level 0,
45762,Lia Amie Pl/Marsh Gr,-38.06723735,145.3330161,,,0,Level 0,
45763,Lucca Way/Moondarra Dr,-38.06820317,145.3343963,,,0,Level 0,
45764,Eden Rise Village SC/Cresthaven Bvd,-38.06324115,145.3391024,,,0,Level 0,
45765,Caulfield Racecourse/Station St,-37.87727123,145.0409608,,,0,Level 0,
4577,Girgarre St/Pascoe Vale Rd,-37.67134668,144.9234094,,,0,Level 0,
45770,Birdwood Ave/Healesville-Yarra Glen Rd,-37.65176258,145.4934162,,,0,Level 0,
45771,Kalamunda Tce/Healesville-Yarra Glen Rd,-37.65485297,145.4820971,,,0,Level 0,
4578,Pascoe Vale Rd/Taggerty Cres,-37.66224201,144.9217247,,,0,Level 0,
4579,Lubeck Ct/Taggerty Cres,-37.65981862,144.9212595,,,0,Level 0,
45791,Glover Cl/Henry Rd,-38.08443136,145.4576814,,,0,Level 0,
458,Greens Rd/Frankston-Dandenong Rd,-38.01560152,145.2153213,,,0,Level 0,
4580,Navarre Ct/Taggerty Cres,-37.65682097,144.924517,,,0,Level 0,
45806,Winners Cir/Wells Rd,-38.01639238,145.107441,,,0,Level 0,
45807,Winners Cir/Wells Rd,-38.01633043,145.1075109,,,0,Level 0,
45808,Overland Rise/Livingstone Bvd,-38.08119901,145.4668591,,,0,Level 0,
4581,Seville Ct/Redesdale St,-37.65551325,144.9249728,,,0,Level 0,
45816,Albert St/Park St,-38.00862798,145.0898386,,,0,Level 0,
4582,Galvin Ct/Redesdale St,-37.6536347,144.9247417,,,0,Level 0,
45826,Charman Rd/Park Rd,-37.96527174,145.0551407,,,0,Level 0,
4583,Baileys Ct/Malmsbury Dr,-37.65252231,144.9224718,,,0,Level 0,
45830,Tolmie Rise/Hinrichsen Dr,-38.0096938,145.2778252,,,0,Level 0,
45831,Tolmie Rise/Hinrichsen Dr,-38.00974084,145.2779608,,,0,Level 0,
4584,Papworth Pl/Hudson Cct,-37.65154176,144.9210369,,,0,Level 0,
4585,Meadow Heights SC/Hudson Cct,-37.64982131,144.921595,,,0,Level 0,
4586,Paringa Bvd/Shankland Bvd,-37.64845784,144.9199102,,,0,Level 0,
45861,Menzies Reserve/Menzies Ave,-37.9671398,145.2102459,,,0,Level 0,
45862,Wellington Rd/Belgrave-Hallam Rd,-37.9552726,145.347046,,,0,Level 0,
45863,Osborn Gr/Kennedy Rd,-38.06011234,145.4920448,,,0,Level 0,
45869,Crossley Cres/Kyabram St,-37.65977568,144.9362579,,,0,Level 0,
4587,Broadmeadows Valley Park/Shankland Bvd,-37.64920051,144.9170559,,,0,Level 0,
45870,St Marys Church/Kyabram St,-37.65987072,144.9365387,,,0,Level 0,
45877,Andrew Rd/Morris Rd,-37.84414027,144.7074324,,,0,Level 0,
45878,Taronga Rd/Andrew Rd,-37.84268276,144.7103297,,,0,Level 0,
45879,Cabarita St/Westmeadows Lane,-37.84170143,144.7113032,,,0,Level 0,
